tile_id,slide,scale,kind,n_boxes,label_sha,img_bytes,verified,source,note
20x/A3_FD_1_20x_0039613_0047553,A3_FD_1,20x,pos,3,1b01b7752ab55531,1690175,unknown,allowlist_default,
20x/A3_FD_1_20x_0039992_0048057,A3_FD_1,20x,pos,4,ebadd1988eb176eb,1767187,unknown,allowlist_default,
20x/A3_FD_1_20x_0040819_0038924,A3_FD_1,20x,pos,2,16235b912f17761b,1831587,unknown,allowlist_default,
20x/A3_FD_1_20x_0040906_0038064,A3_FD_1,20x,pos,3,cc0d4b5822d039d7,1814052,unknown,allowlist_default,
20x/A3_FD_1_20x_0041469_0047736,A3_FD_1,20x,pos,1,1a824df347287896,1646219,unknown,allowlist_default,
20x/A3_FD_1_20x_0041977_0015700,A3_FD_1,20x,pos,3,47c063ce85c5b7ec,1801213,unknown,allowlist_default,
20x/A3_FD_1_20x_0042109_0037342,A3_FD_1,20x,pos,1,6c5faa26bb373950,1557941,unknown,allowlist_default,
20x/A3_FD_1_20x_0042117_0025508,A3_FD_1,20x,pos,1,3da3000c3ac34685,1645344,unknown,allowlist_default,
20x/A3_FD_1_20x_0042732_0015688,A3_FD_1,20x,pos,3,7cd722529414d876,1653918,unknown,allowlist_default,
20x/A3_FD_1_20x_0043174_0015090,A3_FD_1,20x,pos,2,ea82e6138818a6c8,1668385,unknown,allowlist_default,
20x/A3_FD_1_20x_0044735_0032201,A3_FD_1,20x,pos,1,e534b2f74e3b9067,1564498,unknown,allowlist_default,
20x/A3_FD_1_20x_0045781_0018177,A3_FD_1,20x,pos,1,5c6798d81e48f2a9,1553414,unknown,allowlist_default,
20x/A3_FD_1_20x_0050897_0035902,A3_FD_1,20x,pos,1,46621d1f40ff5d1a,1688193,unknown,allowlist_default,
20x/A3_FD_1_20x_0051429_0013601,A3_FD_1,20x,pos,1,8580bf8bf22e855b,1697115,unknown,allowlist_default,
20x/A3_FD_1_20x_0052537_0037700,A3_FD_1,20x,pos,1,d4ae00089b898754,1694947,unknown,allowlist_default,
20x/A3_FD_1_20x_0052555_0030103,A3_FD_1,20x,pos,1,4eeaea5365c5d3b0,1631720,unknown,allowlist_default,
20x/A3_FD_1_20x_0054093_0036633,A3_FD_1,20x,pos,1,eeb60a1928a50e90,1607374,unknown,allowlist_default,
20x/A3_FD_1_20x_0056526_0035560,A3_FD_1,20x,pos,1,c08541553686b050,1749852,unknown,allowlist_default,
20x/A3_FD_1_20x_0057449_0022095,A3_FD_1,20x,pos,1,abec0dec73a03fe9,1666969,unknown,allowlist_default,
20x/A3_FD_1_20x_0058151_0033749,A3_FD_1,20x,pos,1,b4c0497360aee928,1525315,unknown,allowlist_default,
20x/A3_FD_1_20x_0058771_0032513,A3_FD_1,20x,pos,3,49e23b968ce52bee,1525418,unknown,allowlist_default,
20x/A3_FD_1_20x_0059337_0032628,A3_FD_1,20x,pos,3,6b2599f1c8464520,1648069,unknown,allowlist_default,
20x/A3_FD_1_20x_0059400_0027719,A3_FD_1,20x,pos,1,46521eb81ac5f326,1747239,unknown,allowlist_default,
20x/A3_FD_1_20x_0059460_0028938,A3_FD_1,20x,pos,2,85d9e4f048e10dc9,1806581,unknown,allowlist_default,
20x/A3_FD_1_20x_0059625_0030988,A3_FD_1,20x,pos,3,eee090ce169cc189,1684737,unknown,allowlist_default,
20x/A3_FD_1_20x_0059638_0029793,A3_FD_1,20x,pos,3,614b9e38e5698828,1728724,unknown,allowlist_default,
20x/A3_FD_1_20x_0059762_0031914,A3_FD_1,20x,pos,4,5c9d61d7cce41ee2,1724355,unknown,allowlist_default,
20x/A3_FD_1_20x_0111309_0056097,A3_FD_1,20x,pos,1,4cf3a1b28546f1d1,1495209,unknown,allowlist_default,
20x/A3_FD_1_20x_0116106_0052838,A3_FD_1,20x,pos,1,4c0b6af370844d59,1446744,unknown,allowlist_default,
20x/A3_FD_1_20x_0133381_0034313,A3_FD_1,20x,pos,2,a7528d98f3f23773,1771369,unknown,allowlist_default,
20x/A3_FD_1_20x_0133981_0040256,A3_FD_1,20x,pos,1,4857f42d0101c5ac,1531985,unknown,allowlist_default,
20x/A3_FD_1_20x_0134492_0034989,A3_FD_1,20x,pos,2,3d546a5032f3cf37,1950571,unknown,allowlist_default,
20x/A3_FD_1_20x_0135245_0043023,A3_FD_1,20x,pos,3,0dce8136e6e7ebea,1582297,unknown,allowlist_default,
20x/A3_FD_1_20x_0135516_0036452,A3_FD_1,20x,pos,2,12ce57f14f06a272,1870101,unknown,allowlist_default,
20x/A3_FD_1_20x_0135656_0044321,A3_FD_1,20x,pos,2,fd3d9fd2637057e0,1709289,unknown,allowlist_default,
20x/A3_FD_1_20x_0135883_0042321,A3_FD_1,20x,pos,3,587a4c251fe1b8ab,1559700,unknown,allowlist_default,
20x/A3_FD_1_20x_0136787_0045132,A3_FD_1,20x,pos,3,b2cdaa670f4ce1af,1710631,unknown,allowlist_default,
20x/A3_FD_1_20x_0136817_0042489,A3_FD_1,20x,pos,2,a3c1191a01ff9728,1588824,unknown,allowlist_default,
20x/A3_FD_1_20x_0137440_0043909,A3_FD_1,20x,pos,3,8271a4338237c0e8,1724725,unknown,allowlist_default,
20x/A3_FD_1_20x_0137583_0045438,A3_FD_1,20x,pos,3,7507125a92a08e9d,1542959,unknown,allowlist_default,
20x/A3_FD_1_20x_0137877_0044383,A3_FD_1,20x,pos,5,00c2c9fc38495148,1656743,unknown,allowlist_default,
20x/A3_FD_1_20x_0139339_0043933,A3_FD_1,20x,pos,1,b4e07f4e2388baa3,1566521,unknown,allowlist_default,
20x/BFD_1_20x_0041698_0039504,BFD_1,20x,pos,1,3993d381a729c6fa,1802729,yes,allowlist_default,
20x/BFD_1_20x_0041828_0040910,BFD_1,20x,pos,2,fef4ac461361bed5,1621194,yes,allowlist_default,
20x/BFD_1_20x_0042220_0041236,BFD_1,20x,pos,4,b2bd98fcf7984e12,1668208,yes,allowlist_default,
20x/BFD_1_20x_0043154_0041073,BFD_1,20x,pos,3,84be69b9c2f68a08,1755312,yes,allowlist_default,
20x/BFD_1_20x_0043367_0040448,BFD_1,20x,pos,3,6de6235e8e7df4ab,1789953,yes,allowlist_default,
20x/BFD_1_20x_0048533_0029228,BFD_1,20x,pos,3,dbfa804206f38268,1516991,yes,allowlist_default,
20x/BFD_1_20x_0049268_0042623,BFD_1,20x,pos,4,9b098237ad783143,1516843,yes,allowlist_default,
20x/BFD_1_20x_0049493_0041776,BFD_1,20x,pos,4,13083597ebacb9f3,1446835,yes,allowlist_default,
20x/BFD_1_20x_0050058_0032344,BFD_1,20x,pos,1,c18176603a94abaf,1744595,yes,allowlist_default,
20x/BFD_1_20x_0050131_0041936,BFD_1,20x,pos,4,e6f008b0b0ca0b23,1438929,yes,allowlist_default,
20x/BFD_1_20x_0050332_0021105,BFD_1,20x,pos,3,bab56b0428e2ed5a,1616414,yes,allowlist_default,
20x/BFD_1_20x_0050391_0034334,BFD_1,20x,pos,1,027b3dad12e03169,1633541,yes,allowlist_default,
20x/BFD_1_20x_0050860_0028108,BFD_1,20x,pos,1,da1a5c155a6de74e,1656640,yes,allowlist_default,
20x/BFD_1_20x_0051042_0044368,BFD_1,20x,pos,1,03a588e9ddd79a1d,1543797,yes,allowlist_default,
20x/BFD_1_20x_0051666_0024701,BFD_1,20x,pos,3,155471107581dd6a,1487314,yes,allowlist_default,
20x/BFD_1_20x_0051736_0022526,BFD_1,20x,pos,1,2fa46a650a4712e0,1710072,yes,allowlist_default,
20x/BFD_1_20x_0051956_0040126,BFD_1,20x,pos,2,36735acf3a4ddc0f,1234843,yes,allowlist_default,
20x/BFD_1_20x_0052444_0039547,BFD_1,20x,pos,4,8ce7128c845eb061,1488829,yes,allowlist_default,
20x/BFD_1_20x_0052508_0024443,BFD_1,20x,pos,3,bed7984d2e35099a,1672522,yes,allowlist_default,
20x/BFD_1_20x_0052523_0025562,BFD_1,20x,pos,5,3a58d664e05c7265,1649844,yes,allowlist_default,
20x/BFD_1_20x_0052852_0041621,BFD_1,20x,pos,2,66a5c526788db713,1387072,yes,allowlist_default,
20x/BFD_1_20x_0052863_0025961,BFD_1,20x,pos,3,d47d2613be2a7a65,1618221,yes,allowlist_default,
20x/BFD_1_20x_0053006_0042656,BFD_1,20x,pos,3,92d71334b546facd,1399478,yes,allowlist_default,
20x/BFD_1_20x_0053191_0024959,BFD_1,20x,pos,4,198e9e1f16ed537c,1621011,yes,allowlist_default,
20x/BFD_1_20x_0053246_0027471,BFD_1,20x,pos,2,bf3f9e4c087cec3b,1603895,yes,allowlist_default,
20x/BFD_1_20x_0053374_0036903,BFD_1,20x,pos,2,04f5b5af2b5c9bf8,1554581,yes,allowlist_default,
20x/BFD_1_20x_0053574_0043455,BFD_1,20x,pos,3,ac82245c468318a1,1349332,yes,allowlist_default,
20x/BFD_1_20x_0053645_0030178,BFD_1,20x,pos,1,72a7ea9efc41c844,1236878,yes,allowlist_default,
20x/BFD_1_20x_0053783_0038640,BFD_1,20x,pos,1,9090599304698ed4,1672418,yes,allowlist_default,
20x/BFD_1_20x_0053876_0037359,BFD_1,20x,pos,2,d0d62734d4223741,1645536,yes,allowlist_default,
20x/BFD_1_20x_0054012_0043927,BFD_1,20x,pos,3,31dbee5c4872aa8e,1310588,yes,allowlist_default,
20x/BFD_1_20x_0054219_0035313,BFD_1,20x,pos,2,0e092b6f3a0ded29,1543421,yes,allowlist_default,
20x/BFD_1_20x_0054530_0027213,BFD_1,20x,pos,1,9c26d6c75d7d8a3c,1769659,yes,allowlist_default,
20x/BFD_1_20x_0054559_0039985,BFD_1,20x,pos,2,a68df03994eae309,1426660,yes,allowlist_default,
20x/BFD_1_20x_0054727_0043639,BFD_1,20x,pos,2,66adef4eb6cc1255,1463922,yes,allowlist_default,
20x/BFD_1_20x_0054816_0034333,BFD_1,20x,pos,3,9783c995a0b1b0c1,1619419,yes,allowlist_default,
20x/BFD_1_20x_0054972_0042118,BFD_1,20x,pos,2,4562865d738cee99,1784103,yes,allowlist_default,
20x/BFD_1_20x_0055015_0021825,BFD_1,20x,pos,1,04a3c6e565d49466,1621062,yes,allowlist_default,
20x/BFD_1_20x_0055414_0041236,BFD_1,20x,pos,4,bd9744e967d13104,1570400,yes,allowlist_default,
20x/BFD_1_20x_0055535_0036720,BFD_1,20x,pos,2,d03341fd0591cbcb,1685538,yes,allowlist_default,
20x/BFD_1_20x_0055544_0034213,BFD_1,20x,pos,3,ebb3a630fbe106d9,1635906,yes,allowlist_default,
20x/BFD_1_20x_0055761_0035684,BFD_1,20x,pos,3,258b995155906935,1775302,yes,allowlist_default,
20x/BFD_1_20x_0055837_0040904,BFD_1,20x,pos,5,f3c523651b27fbda,1464912,yes,allowlist_default,
20x/BFD_1_20x_0056025_0044589,BFD_1,20x,pos,4,98b26993944ec760,1294978,yes,allowlist_default,
20x/BFD_1_20x_0056226_0044175,BFD_1,20x,pos,3,c28d0e70a0034b5f,1423145,yes,allowlist_default,
20x/BFD_1_20x_0056278_0039510,BFD_1,20x,pos,4,c0f29cccbd80d24a,1391576,yes,allowlist_default,
20x/BFD_1_20x_0056345_0035268,BFD_1,20x,pos,3,c3fa53ce33410b53,1624691,yes,allowlist_default,
20x/BFD_1_20x_0056472_0044371,BFD_1,20x,pos,3,bc497e3b033e253b,1443296,yes,allowlist_default,
20x/BFD_1_20x_0056501_0046135,BFD_1,20x,pos,3,87cc4d3ad03a4325,1391082,yes,allowlist_default,
20x/BFD_1_20x_0056623_0040609,BFD_1,20x,pos,5,157882810423d0db,1443458,yes,allowlist_default,
20x/BFD_1_20x_0056695_0045608,BFD_1,20x,pos,4,7c392ec92d279d86,1435156,yes,allowlist_default,
20x/BFD_1_20x_0056781_0040443,BFD_1,20x,pos,5,757ac0b3c2da3ff5,1449039,yes,allowlist_default,
20x/BFD_1_20x_0056797_0039040,BFD_1,20x,pos,3,52ab8bf23127c59b,1506306,yes,allowlist_default,
20x/BFD_1_20x_0057543_0040067,BFD_1,20x,pos,4,c6375ad37d4819e7,1600542,yes,allowlist_default,
20x/BFD_1_20x_0057655_0036414,BFD_1,20x,pos,2,0e0faee3497a6777,1589981,yes,allowlist_default,
20x/BFD_1_20x_0057656_0036151,BFD_1,20x,pos,2,ac5f68955aa072e2,1622808,yes,allowlist_default,
20x/BFD_1_20x_0057912_0034534,BFD_1,20x,pos,1,f499c5bdf0ba390b,1728150,yes,allowlist_default,
20x/BFD_1_20x_0058815_0049518,BFD_1,20x,pos,2,f013714d99b479c0,1470081,yes,allowlist_default,
20x/BFD_1_20x_0058975_0046211,BFD_1,20x,pos,1,efcc497b424323c2,1607199,yes,allowlist_default,
20x/BFD_1_20x_0059139_0049079,BFD_1,20x,pos,2,3721984a78438734,1543417,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0014211_0048519,S.2016_26_A2_FD_1,20x,pos,2,1b0f5ce131bf4e90,1679077,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0014699_0049420,S.2016_26_A2_FD_1,20x,pos,2,17776b9bb30e3547,1765180,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0024290_0042175,S.2016_26_A2_FD_1,20x,pos,1,d623806d343c97a7,1828023,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0026067_0029511,S.2016_26_A2_FD_1,20x,pos,1,63095483bc356071,1669622,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0028911_0040025,S.2016_26_A2_FD_1,20x,pos,1,b87d2fd59fcdb831,1794380,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0031342_0027859,S.2016_26_A2_FD_1,20x,pos,1,63dbafa8c82e0dfa,1752552,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0031616_0034974,S.2016_26_A2_FD_1,20x,pos,1,59b96634f995a9ea,1892180,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0033838_0034962,S.2016_26_A2_FD_1,20x,pos,1,8f496546b7b56c6e,1945553,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0035672_0034357,S.2016_26_A2_FD_1,20x,pos,1,db3a1a762402255c,1839375,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0036101_0025260,S.2016_26_A2_FD_1,20x,pos,1,6a9806b1981ed60a,1657119,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0036273_0063000,S.2016_26_A2_FD_1,20x,pos,1,117c09c06bfba825,1876133,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0037954_0026165,S.2016_26_A2_FD_1,20x,pos,3,31d29c20683fb208,1531336,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0038027_0025953,S.2016_26_A2_FD_1,20x,pos,3,925855b6ff7bba62,1531735,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0038792_0026032,S.2016_26_A2_FD_1,20x,pos,3,2388e5e75d914975,1652956,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0040541_0026341,S.2016_26_A2_FD_1,20x,pos,1,b5dde77b09539556,1612982,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0042342_0056086,S.2016_26_A2_FD_1,20x,pos,2,fe5b7c965cf22976,1788266,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0043410_0056227,S.2016_26_A2_FD_1,20x,pos,3,720f338bda811ddf,1891422,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0043732_0055618,S.2016_26_A2_FD_1,20x,pos,2,a5838db36e3f800d,1901853,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0050239_0036989,S.2016_26_A2_FD_1,20x,pos,1,2f69c70d61a37171,1611581,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0055935_0030828,S.2016_26_A2_FD_1,20x,pos,1,09d6ec794e24e271,1700659,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0060730_0038338,S.2016_26_A2_FD_1,20x,pos,1,26a5d00cb37ec570,1731099,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0119924_0057281,S.2016_26_A2_FD_1,20x,pos,1,dbff4c15cd32e50a,1613254,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0120646_0053397,S.2016_26_A2_FD_1,20x,pos,2,67d4e9d344c9fb62,1704769,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0120850_0058680,S.2016_26_A2_FD_1,20x,pos,1,6f403f3f76192c3f,1681119,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0121087_0054342,S.2016_26_A2_FD_1,20x,pos,2,21c05b6f6f478a24,1684190,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0135729_0045482,S.2016_26_A2_FD_1,20x,pos,1,65746936de22fa8c,1789326,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0138664_0040532,S.2016_26_A2_FD_1,20x,pos,1,508c3b3b85bb09fe,1861028,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0142106_0068909,S.2016_26_A2_FD_1,20x,pos,1,6a09b720e604f669,1827827,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0142780_0040077,S.2016_26_A2_FD_1,20x,pos,1,76051efd5d97ff2d,1804505,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0143680_0030933,S.2016_26_A2_FD_1,20x,pos,1,4042e3a510d3cf0f,1647216,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0145434_0031940,S.2016_26_A2_FD_1,20x,pos,4,f5cb089d4a9d9ddd,1553361,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0145530_0031713,S.2016_26_A2_FD_1,20x,pos,4,5ea5fe4d0070044c,1592878,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0146334_0031825,S.2016_26_A2_FD_1,20x,pos,5,9b6ab5d0ec13cf62,1601430,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0146396_0031394,S.2016_26_A2_FD_1,20x,pos,5,2c7ca8b560582f67,1704327,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0148000_0032151,S.2016_26_A2_FD_1,20x,pos,2,f7375d4edc1a5774,1685291,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0148528_0062217,S.2016_26_A2_FD_1,20x,pos,1,71b338adf6e56f4e,1728527,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0149599_0062412,S.2016_26_A2_FD_1,20x,pos,3,8a414fb97ec096ce,1846848,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0149912_0061724,S.2016_26_A2_FD_1,20x,pos,2,6310ebecc5b1367e,1856959,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0152088_0059991,S.2016_26_A2_FD_1,20x,pos,1,ef9f129d77a13e8b,1558567,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0157182_0043288,S.2016_26_A2_FD_1,20x,pos,1,cfb132fe471ac653,1745102,yes,allowlist_default,
20x/S.2016_26_A2_FD_1_20x_0163133_0037299,S.2016_26_A2_FD_1,20x,pos,1,af0f0af271f7c9fd,1691254,yes,allowlist_default,
20x/S.2016_26_A3_FD_1_20x_0010561_0044891,S.2016_26_A3_FD_1,20x,pos,8,5ce4b542ecfd344f,1187294,unknown,allowlist_default,
20x/S.2016_26_A3_FD_1_20x_0013292_0036927,S.2016_26_A3_FD_1,20x,pos,1,249bd628ae161dcf,1279049,unknown,allowlist_default,
20x/S.2016_26_A3_FD_1_20x_0013510_0038565,S.2016_26_A3_FD_1,20x,pos,2,300d8ba37c01a629,1335524,unknown,allowlist_default,
20x/S.2016_26_A3_FD_1_20x_0016015_0045340,S.2016_26_A3_FD_1,20x,pos,4,de93f053921392a4,1379261,unknown,allowlist_default,
20x/S.2016_26_A3_FD_1_20x_0024236_0071856,S.2016_26_A3_FD_1,20x,pos,2,dbe25580f6fbe1be,1724391,unknown,allowlist_default,
20x/S.2016_26_A3_FD_1_20x_0056189_0008309,S.2016_26_A3_FD_1,20x,pos,1,331d825d2ec7db3d,1335064,unknown,allowlist_default,
20x/S.2016_26_A3_FD_1_20x_0064535_0076277,S.2016_26_A3_FD_1,20x,pos,1,5a275b5e69c8b3bc,1501546,unknown,allowlist_default,
20x/S.2016_26_A3_FD_1_20x_0069856_0039376,S.2016_26_A3_FD_1,20x,pos,1,731cb7b5a6b6b33e,1739628,unknown,allowlist_default,
20x/S.2016_26_A3_FD_1_20x_0070183_0074543,S.2016_26_A3_FD_1,20x,neg,0,e3b0c44298fc1c14,1355958,unknown,allowlist_default,
20x/S.2016_26_A3_FD_1_20x_0111234_0059816,S.2016_26_A3_FD_1,20x,pos,2,b49e0499cb33fdca,1792742,unknown,allowlist_default,
20x/S.2016_26_A3_FD_1_20x_0111684_0049917,S.2016_26_A3_FD_1,20x,pos,7,845a9b63a36f2693,1734353,unknown,allowlist_default,
20x/S.2016_26_A3_FD_1_20x_0112444_0050150,S.2016_26_A3_FD_1,20x,pos,6,555146dff869bf41,1741218,unknown,allowlist_default,
20x/S.2016_26_A3_FD_1_20x_0112759_0050986,S.2016_26_A3_FD_1,20x,pos,6,cea7ed9ce5083824,1664153,unknown,allowlist_default,
20x/S.2016_26_A3_FD_1_20x_0112882_0050132,S.2016_26_A3_FD_1,20x,pos,9,9c317ee9a8a687de,1713206,unknown,allowlist_default,
20x/S.2016_26_A3_FD_1_20x_0113537_0050333,S.2016_26_A3_FD_1,20x,pos,8,a987bbe901385fdf,1553065,unknown,allowlist_default,
20x/S.2016_26_A3_FD_1_20x_0114998_0048577,S.2016_26_A3_FD_1,20x,pos,3,a543241e0cf7754f,1596596,unknown,allowlist_default,
20x/S.2016_26_A3_FD_1_20x_0116036_0042333,S.2016_26_A3_FD_1,20x,pos,1,d118b3b4c1623a13,1672702,unknown,allowlist_default,
20x/S.2016_26_A3_FD_1_20x_0116316_0043931,S.2016_26_A3_FD_1,20x,pos,2,7a44780a9db5e52d,1742056,unknown,allowlist_default,
20x/S.2016_26_A3_FD_1_20x_0116654_0061985,S.2016_26_A3_FD_1,20x,pos,2,75bcd58be669b39f,1688431,unknown,allowlist_default,
20x/S.2016_26_A3_FD_1_20x_0119188_0050631,S.2016_26_A3_FD_1,20x,pos,4,a32c3772b9f9d12b,1685049,unknown,allowlist_default,
20x/S.2016_26_A3_FD_1_20x_0120359_0046315,S.2016_26_A3_FD_1,20x,pos,2,cbe06041321e045b,1711526,unknown,allowlist_default,
20x/S.2016_26_A3_FD_1_20x_0121852_0065879,S.2016_26_A3_FD_1,20x,pos,3,8279a21aa75a5bcb,1718128,unknown,allowlist_default,
20x/S.2016_26_A3_FD_1_20x_0159348_0013007,S.2016_26_A3_FD_1,20x,pos,1,0f5527feffb2b340,1481155,unknown,allowlist_default,
20x/S.2016_26_A3_FD_1_20x_0173204_0043877,S.2016_26_A3_FD_1,20x,pos,1,708dff6a2c0eab20,1680300,unknown,allowlist_default,
20x/S.2723_26_A2_FD_1_20x_0017502_0064734,S.2723_26_A2_FD_1,20x,pos,1,c0a88730e4504f17,1773723,unknown,allowlist_default,
20x/S.2723_26_A2_FD_1_20x_0018474_0034915,S.2723_26_A2_FD_1,20x,pos,1,4684412c4375097e,1583867,unknown,allowlist_default,
20x/S.2723_26_A2_FD_1_20x_0022821_0029783,S.2723_26_A2_FD_1,20x,pos,1,92fca19e460fcf7e,1518583,unknown,allowlist_default,
20x/S.2723_26_A2_FD_1_20x_0024331_0055570,S.2723_26_A2_FD_1,20x,pos,1,92a49082d1ddb413,1650506,unknown,allowlist_default,
20x/S.2723_26_A2_FD_1_20x_0024865_0078637,S.2723_26_A2_FD_1,20x,pos,1,a3039e3e3aec0856,1514937,unknown,allowlist_default,
20x/S.2723_26_A2_FD_1_20x_0025344_0028474,S.2723_26_A2_FD_1,20x,pos,2,07762ebba9d04ac4,1684201,unknown,allowlist_default,
20x/S.2723_26_A2_FD_1_20x_0025417_0021358,S.2723_26_A2_FD_1,20x,pos,1,ea65cb9e0b7f078c,1811143,unknown,allowlist_default,
20x/S.2723_26_A2_FD_1_20x_0025664_0027039,S.2723_26_A2_FD_1,20x,pos,1,df49641754879cc1,1834024,unknown,allowlist_default,
20x/S.2723_26_A2_FD_1_20x_0025961_0027851,S.2723_26_A2_FD_1,20x,pos,3,723c350b8f05ca8b,1660317,unknown,allowlist_default,
20x/S.2723_26_A2_FD_1_20x_0028205_0025311,S.2723_26_A2_FD_1,20x,pos,1,7d5fe4befaca45ae,1536513,unknown,allowlist_default,
20x/S.2723_26_A2_FD_1_20x_0029573_0023343,S.2723_26_A2_FD_1,20x,pos,2,c8722d37ffe40161,1531752,unknown,allowlist_default,
20x/S.2723_26_A2_FD_1_20x_0029870_0023264,S.2723_26_A2_FD_1,20x,pos,2,c49f0e4878966af7,1612268,unknown,allowlist_default,
20x/S.2723_26_A2_FD_1_20x_0031560_0016915,S.2723_26_A2_FD_1,20x,pos,1,f55ce544b67d066e,1750766,unknown,allowlist_default,
20x/S.2723_26_A2_FD_1_20x_0032032_0023214,S.2723_26_A2_FD_1,20x,pos,1,f29fedbb0a580235,1416628,unknown,allowlist_default,
20x/S.2723_26_A2_FD_1_20x_0032039_0088401,S.2723_26_A2_FD_1,20x,pos,1,d2671a49d7cfb0ed,1435631,unknown,allowlist_default,
20x/S.2723_26_A2_FD_1_20x_0032421_0057711,S.2723_26_A2_FD_1,20x,pos,1,378d34214ff96409,1508219,unknown,allowlist_default,
20x/S.2723_26_A2_FD_1_20x_0034681_0014980,S.2723_26_A2_FD_1,20x,pos,2,d93ab3f4ff479da0,1668691,unknown,allowlist_default,
20x/S.2723_26_A2_FD_1_20x_0035022_0023464,S.2723_26_A2_FD_1,20x,pos,1,64b9fa8cad2f72a1,1620325,unknown,allowlist_default,
20x/S.2723_26_A2_FD_1_20x_0035076_0013699,S.2723_26_A2_FD_1,20x,neg,0,e3b0c44298fc1c14,1691099,unknown,allowlist_default,
20x/S.2723_26_A2_FD_1_20x_0036256_0059102,S.2723_26_A2_FD_1,20x,pos,1,9315e8188c463288,1350350,unknown,allowlist_default,
20x/S.2723_26_A2_FD_1_20x_0045031_0060900,S.2723_26_A2_FD_1,20x,pos,2,9cc9d404e76b798b,1510124,unknown,allowlist_default,
20x/S.2723_26_A2_FD_1_20x_0046768_0093521,S.2723_26_A2_FD_1,20x,pos,1,55f55e15552c9b67,1372511,unknown,allowlist_default,
20x/S.2723_26_A2_FD_1_20x_0047854_0061921,S.2723_26_A2_FD_1,20x,pos,1,0abf5b7d7b4b5d5a,1509081,unknown,allowlist_default,
20x/S.2723_26_A2_FD_1_20x_0056473_0052057,S.2723_26_A2_FD_1,20x,pos,1,3440e97f97ed6f19,1427789,unknown,allowlist_default,
20x/S.2723_26_A2_FD_1_20x_0058048_0035185,S.2723_26_A2_FD_1,20x,neg,0,e3b0c44298fc1c14,1518990,unknown,allowlist_default,
20x/S.2723_26_A2_FD_1_20x_0058646_0057429,S.2723_26_A2_FD_1,20x,pos,1,cff521235d90b5b5,1569944,unknown,allowlist_default,
20x/S.2723_26_A2_FD_1_20x_0069377_0056099,S.2723_26_A2_FD_1,20x,pos,1,7350866898a17d99,1471411,unknown,allowlist_default,
20x/S.2723_26_A2_FD_1_20x_0070008_0053315,S.2723_26_A2_FD_1,20x,pos,1,e3af95666a61e2fe,1462540,unknown,allowlist_default,
20x/S.2723_26_A2_FD_1_20x_0075055_0043174,S.2723_26_A2_FD_1,20x,pos,1,a1f625271887a9ec,1676170,unknown,allowlist_default,
20x/S.2723_26_A2_FD_1_20x_0116557_0057186,S.2723_26_A2_FD_1,20x,pos,1,1f1f7c3c5cd4be5c,1728683,unknown,allowlist_default,
